Event Name,Event Type,Event Description,Date & Time,Duration (hrs),City,Country,Latitude,Longitude,Attendees,Average Rating,Review Count,Cost,Target Audience
Explore Asia Travel Summit in Hat Yai,Travel,"Meet fellow travelers and discover new destinations at the Explore Asia Travel Summit in Hat Yai, spotlighting adventure and exploration in Hat Yai.",3/4/2025 19:30,6,Hat Yai,Thailand,16.13357839,103.4808591,374,3.7,736,High,Everyone
Smart Travel Innovation Forum in Hat Yai,Travel,"Meet fellow travelers and discover new destinations at the Smart Travel Innovation Forum in Hat Yai, spotlighting adventure and exploration in Hat Yai.",2/26/2025 1:25,6,Hat Yai,Thailand,6.219472273,96.18288025,708,3.1,659,Free,Nomads
Thai Adventures Meetup in Hat Yai,Travel,"Meet fellow travelers and discover new destinations at the Thai Adventures Meetup in Hat Yai, spotlighting adventure and exploration in Hat Yai.",1/6/2025 4:19,3,Hat Yai,Thailand,5.537915177,103.9434541,3429,4.2,566,Free,Locals
Songkran Street Music Fest in Rayong,Music,"Enjoy live performances and local rhythms at the Songkran Street Music Fest in Rayong, celebrating Thai music culture in Rayong.",2/4/2025 13:39,1,Rayong,Thailand,11.4250093,96.00813411,2685,4.3,746,Free,Everyone
River Vibes Live in Rayong,Music,"Enjoy live performances and local rhythms at the River Vibes Live in Rayong, celebrating Thai music culture in Rayong.",1/28/2025 8:28,3,Rayong,Thailand,12.81610299,103.1416049,4947,3.5,129,Free,Nomads
Lantern Melody Night in Rayong,Music,"Enjoy live performances and local rhythms at the Lantern Melody Night in Rayong, celebrating Thai music culture in Rayong.",2/13/2025 7:55,2,Rayong,Thailand,15.61491486,104.0659153,867,5.0,38,Low,Expats
Thai Indie Sound Festival in Rayong,Music,"Enjoy live performances and local rhythms at the Thai Indie Sound Festival in Rayong, celebrating Thai music culture in Rayong.",3/11/2025 16:37,6,Rayong,Thailand,12.06818628,104.6115434,1036,3.0,565,Low,Everyone
Isaan Sound Celebration in Rayong,Music,"Enjoy live performances and local rhythms at the Isaan Sound Celebration in Rayong, celebrating Thai music culture in Rayong.",1/6/2025 7:13,4,Rayong,Thailand,17.11244565,100.770803,2238,4.7,578,Low,Locals
Sacred Ceremony of Sports in Rayong,Sports,"Compete or cheer at the Sacred Ceremony of Sports in Rayong, an action-packed sports celebration highlighting strength and spirit in Rayong.",3/5/2025 17:49,5,Rayong,Thailand,6.225409063,99.18717217,3468,3.8,4,High,Locals
Thai Cultural Showcase of Sports in Rayong,Sports,"Compete or cheer at the Thai Cultural Showcase of Sports in Rayong, an action-packed sports celebration highlighting strength and spirit in Rayong.",3/11/2025 20:40,3,Rayong,Thailand,8.816165392,102.1125734,1690,3.7,39,Free,Locals
Coastal Race Weekend in Rayong,Sports,"Experience competitive spirit and high energy at the Coastal Race Weekend in Rayong, a celebration of movement and sports in Rayong.",1/16/2025 18:56,5,Rayong,Thailand,18.52545039,99.78141057,515,4.9,571,Free,Nomads
Traditional Thai Sports Carnival in Rayong,Sports,"Experience competitive spirit and high energy at the Traditional Thai Sports Carnival in Rayong, a celebration of movement and sports in Rayong.",1/13/2025 3:32,2,Rayong,Thailand,16.14872939,99.15229964,4209,3.1,191,High,Everyone
FutureCode Conference in Rayong,Technology,"Join leading tech minds and innovators at the FutureCode Conference in Rayong, where the future of technology unfolds in Rayong.",3/10/2025 16:49,4,Rayong,Thailand,14.72843743,100.3691436,3446,3.3,923,Free,Locals
Smart Nation Conference in Rayong,Technology,"Join leading tech minds and innovators at the Smart Nation Conference in Rayong, where the future of technology unfolds in Rayong.",3/6/2025 18:57,5,Rayong,Thailand,6.370845095,99.29369791,1597,4.5,93,Low,Expats
Digital Futures Forum in Rayong,Technology,"Join leading tech minds and innovators at the Digital Futures Forum in Rayong, where the future of technology unfolds in Rayong.",2/1/2025 20:33,3,Rayong,Thailand,17.89232982,102.2133032,610,3.9,271,Medium,Expats
NextGen Tech Expo in Rayong,Technology,"Join leading tech minds and innovators at the NextGen Tech Expo in Rayong, where the future of technology unfolds in Rayong.",1/3/2025 11:29,1,Rayong,Thailand,12.81206521,98.84960877,3471,3.8,975,Free,Expats
Sacred Festival of Arts in Rayong,Arts,"Explore Thai creativity at the Sacred Festival of Arts in Rayong, a vibrant showcase of traditional and contemporary arts in Rayong.",3/6/2025 9:13,5,Rayong,Thailand,18.02437469,95.00308016,1673,3.7,856,Low,Locals
Thai Cultural Showcase of Arts in Rayong,Arts,"Explore Thai creativity at the Thai Cultural Showcase of Arts in Rayong, a vibrant showcase of traditional and contemporary arts in Rayong.",1/20/2025 12:57,5,Rayong,Thailand,13.24546537,98.93434301,3879,3.4,959,Low,Everyone
Ancient Ceremony of Food in Rayong,Food,"Experience the taste of Thailand at the Ancient Ceremony of Food in Rayong, featuring iconic dishes and culinary traditions from Rayong.",1/5/2025 21:18,3,Rayong,Thailand,5.368168516,104.6377197,2878,4.0,280,High,Everyone
Thai Festival of Food in Rayong,Food,"Experience the taste of Thailand at the Thai Festival of Food in Rayong, featuring iconic dishes and culinary traditions from Rayong.",1/24/2025 4:22,5,Rayong,Thailand,8.396631922,96.5292365,4201,3.6,727,Low,Nomads
Thai Ceremony of Food in Rayong,Food,"Experience the taste of Thailand at the Thai Ceremony of Food in Rayong, featuring iconic dishes and culinary traditions from Rayong.",1/27/2025 15:50,4,Rayong,Thailand,13.18018717,101.4704613,2818,4.5,55,Free,Expats
Cultural Ceremony of Food in Rayong,Food,"Experience the taste of Thailand at the Cultural Ceremony of Food in Rayong, featuring iconic dishes and culinary traditions from Rayong.",2/16/2025 2:14,3,Rayong,Thailand,6.148563089,100.1641156,2054,4.8,28,Medium,Nomads
Community Wisdom Expo in Rayong,Education,"Engage in dialogue and discovery at the Community Wisdom Expo in Rayong, an inspiring event promoting lifelong learning in Rayong.",3/9/2025 18:25,4,Rayong,Thailand,16.6984937,102.2166473,2131,3.7,927,Free,Everyone
Smart Learning Thailand in Rayong,Education,"Engage in dialogue and discovery at the Smart Learning Thailand in Rayong, an inspiring event promoting lifelong learning in Rayong.",2/21/2025 3:35,4,Rayong,Thailand,10.4857412,98.18424069,1762,3.1,634,High,Everyone
Future Skills Festival in Rayong,Education,"Engage in dialogue and discovery at the Future Skills Festival in Rayong, an inspiring event promoting lifelong learning in Rayong.",1/24/2025 2:52,5,Rayong,Thailand,15.21007825,97.83276096,2958,3.4,196,High,Nomads
Lifelong Learning Day in Rayong,Education,"Engage in dialogue and discovery at the Lifelong Learning Day in Rayong, an inspiring event promoting lifelong learning in Rayong.",1/12/2025 19:20,5,Rayong,Thailand,15.09742249,97.46108067,2195,4.7,609,Medium,Nomads
Travel Tech Asia in Rayong,Travel,"Meet fellow travelers and discover new destinations at the Travel Tech Asia in Rayong, spotlighting adventure and exploration in Rayong.",2/4/2025 20:01,3,Rayong,Thailand,6.756716179,99.82362303,1397,4.8,247,Medium,Expats
Thai Islands Explorer Fest in Rayong,Travel,"Meet fellow travelers and discover new destinations at the Thai Islands Explorer Fest in Rayong, spotlighting adventure and exploration in Rayong.",3/6/2025 20:57,6,Rayong,Thailand,5.335574453,97.03470007,1346,3.3,241,Low,Expats
Songkran Street Music Fest in Kanchanaburi,Music,"Enjoy live performances and local rhythms at the Songkran Street Music Fest in Kanchanaburi, celebrating Thai music culture in Kanchanaburi.",2/22/2025 2:22,4,Kanchanaburi,Thailand,18.02120127,96.31699968,1124,3.8,598,Medium,Locals
Folk Rhythms Thailand in Kanchanaburi,Music,"Enjoy live performances and local rhythms at the Folk Rhythms Thailand in Kanchanaburi, celebrating Thai music culture in Kanchanaburi.",1/13/2025 16:22,4,Kanchanaburi,Thailand,10.01377798,102.217939,1178,3.7,449,Medium,Expats
Sacred Cultural Showcase of Sports in Kanchanaburi,Sports,"Compete or cheer at the Sacred Cultural Showcase of Sports in Kanchanaburi, an action-packed sports celebration highlighting strength and spirit in Kanchanaburi.",1/23/2025 9:41,3,Kanchanaburi,Thailand,6.482585648,95.91390559,493,4.3,618,Free,Nomads
Regional Thai Sports League in Kanchanaburi,Sports,"Experience competitive spirit and high energy at the Regional Thai Sports League in Kanchanaburi, a celebration of movement and sports in Kanchanaburi.",3/3/2025 2:55,6,Kanchanaburi,Thailand,14.78384662,96.46629701,4768,4.2,986,Low,Everyone
Highland Marathon in Kanchanaburi,Sports,"Experience competitive spirit and high energy at the Highland Marathon in Kanchanaburi, a celebration of movement and sports in Kanchanaburi.",2/28/2025 20:20,4,Kanchanaburi,Thailand,14.63185725,104.0724664,3251,3.4,791,Free,Nomads
Traditional Ceremony of Sports in Kanchanaburi,Sports,"Compete or cheer at the Traditional Ceremony of Sports in Kanchanaburi, an action-packed sports celebration highlighting strength and spirit in Kanchanaburi.",3/8/2025 3:24,1,Kanchanaburi,Thailand,5.672730924,99.61335229,3443,3.0,814,Low,Locals
FutureCode Conference in Kanchanaburi,Technology,"Join leading tech minds and innovators at the FutureCode Conference in Kanchanaburi, where the future of technology unfolds in Kanchanaburi.",2/7/2025 9:49,6,Kanchanaburi,Thailand,14.04492618,102.8397791,4560,3.0,476,Low,Locals
Smart Nation Conference in Kanchanaburi,Technology,"Join leading tech minds and innovators at the Smart Nation Conference in Kanchanaburi, where the future of technology unfolds in Kanchanaburi.",1/30/2025 9:13,6,Kanchanaburi,Thailand,16.28412121,101.7222885,1161,3.1,225,Free,Everyone
TechSphere Bangkok in Kanchanaburi,Technology,"Join leading tech minds and innovators at the TechSphere Bangkok in Kanchanaburi, where the future of technology unfolds in Kanchanaburi.",2/26/2025 13:19,5,Kanchanaburi,Thailand,8.878259504,100.4609117,914,4.8,267,Low,Nomads
Traditional Festival of Arts in Kanchanaburi,Arts,"Explore Thai creativity at the Traditional Festival of Arts in Kanchanaburi, a vibrant showcase of traditional and contemporary arts in Kanchanaburi.",2/13/2025 17:14,5,Kanchanaburi,Thailand,15.48403967,99.37485266,866,4.4,829,High,Nomads
Traditional Cultural Showcase of Food in Kanchanaburi,Food,"Experience the taste of Thailand at the Traditional Cultural Showcase of Food in Kanchanaburi, featuring iconic dishes and culinary traditions from Kanchanaburi.",2/15/2025 18:40,4,Kanchanaburi,Thailand,17.11537984,95.81329069,2467,3.0,153,Free,Everyone
Thai Cultural Showcase of Food in Kanchanaburi,Food,"Experience the taste of Thailand at the Thai Cultural Showcase of Food in Kanchanaburi, featuring iconic dishes and culinary traditions from Kanchanaburi.",3/11/2025 2:46,5,Kanchanaburi,Thailand,8.962113148,95.60751112,3239,4.9,697,Medium,Everyone
Ancient Festival of Food in Kanchanaburi,Food,"Experience the taste of Thailand at the Ancient Festival of Food in Kanchanaburi, featuring iconic dishes and culinary traditions from Kanchanaburi.",1/25/2025 4:26,5,Kanchanaburi,Thailand,7.983021619,98.51173703,2932,3.4,734,Medium,Nomads
Future Skills Festival in Kanchanaburi,Education,"Engage in dialogue and discovery at the Future Skills Festival in Kanchanaburi, an inspiring event promoting lifelong learning in Kanchanaburi.",3/8/2025 20:55,2,Kanchanaburi,Thailand,14.25668026,95.43477593,1393,4.0,492,Free,Everyone
EduFuture Forum Thailand in Kanchanaburi,Education,"Engage in dialogue and discovery at the EduFuture Forum Thailand in Kanchanaburi, an inspiring event promoting lifelong learning in Kanchanaburi.",1/6/2025 8:03,2,Kanchanaburi,Thailand,14.22995495,96.89812678,4294,3.5,482,Medium,Expats
Traditional Knowledge Forum in Kanchanaburi,Education,"Engage in dialogue and discovery at the Traditional Knowledge Forum in Kanchanaburi, an inspiring event promoting lifelong learning in Kanchanaburi.",2/28/2025 11:25,4,Kanchanaburi,Thailand,16.60282978,103.6289565,4940,4.8,964,High,Nomads
Explore Asia Travel Summit in Kanchanaburi,Travel,"Meet fellow travelers and discover new destinations at the Explore Asia Travel Summit in Kanchanaburi, spotlighting adventure and exploration in Kanchanaburi.",1/15/2025 18:46,6,Kanchanaburi,Thailand,18.73480682,97.99877918,4287,3.8,258,High,Expats
Nomad Life Expo in Kanchanaburi,Travel,"Meet fellow travelers and discover new destinations at the Nomad Life Expo in Kanchanaburi, spotlighting adventure and exploration in Kanchanaburi.",2/13/2025 16:53,4,Kanchanaburi,Thailand,5.481218563,101.9117492,2232,3.3,396,High,Locals
Travel Tech Asia in Kanchanaburi,Travel,"Meet fellow travelers and discover new destinations at the Travel Tech Asia in Kanchanaburi, spotlighting adventure and exploration in Kanchanaburi.",1/3/2025 12:08,6,Kanchanaburi,Thailand,10.47636862,97.55361461,1424,4.3,742,Low,Locals
Southern Beats Showcase in Khon Kaen,Music,"Enjoy live performances and local rhythms at the Southern Beats Showcase in Khon Kaen, celebrating Thai music culture in Khon Kaen.",3/2/2025 3:02,2,Khon Kaen,Thailand,17.04897198,96.39376016,3430,3.1,191,Medium,Nomads
Silk Folk Dance Night of Sports in Khon Kaen,Sports,"Compete or cheer at the Silk Folk Dance Night of Sports in Khon Kaen, an action-packed sports celebration highlighting strength and spirit in Khon Kaen.",1/3/2025 3:09,3,Khon Kaen,Thailand,16.47114763,98.86655229,4243,3.7,267,Medium,Locals
Spirit Folk Dance Night of Sports in Khon Kaen,Sports,"Compete or cheer at the Spirit Folk Dance Night of Sports in Khon Kaen, an action-packed sports celebration highlighting strength and spirit in Khon Kaen.",2/22/2025 10:03,2,Khon Kaen,Thailand,10.00129737,100.7974796,4652,3.6,928,High,Expats
Highland Marathon in Khon Kaen,Sports,"Experience competitive spirit and high energy at the Highland Marathon in Khon Kaen, a celebration of movement and sports in Khon Kaen.",1/23/2025 2:47,4,Khon Kaen,Thailand,8.812851457,102.9567539,347,3.5,280,Low,Everyone
Elephant Spirit Ceremony of Sports in Khon Kaen,Sports,"Compete or cheer at the Elephant Spirit Ceremony of Sports in Khon Kaen, an action-packed sports celebration highlighting strength and spirit in Khon Kaen.",1/9/2025 5:48,4,Khon Kaen,Thailand,7.047768215,103.3354498,1111,4.9,702,Medium,Everyone
Bangkok AI Summit by AIS in Khon Kaen,Technology,"Join leading tech minds and innovators at the Bangkok AI Summit by AIS in Khon Kaen, where the future of technology unfolds in Khon Kaen.",3/7/2025 10:28,1,Khon Kaen,Thailand,18.5032063,103.8209294,3779,3.4,707,Medium,Nomads
Rice Silk Festival of Arts in Khon Kaen,Arts,"Explore Thai creativity at the Rice Silk Festival of Arts in Khon Kaen, a vibrant showcase of traditional and contemporary arts in Khon Kaen.",2/9/2025 10:19,3,Khon Kaen,Thailand,13.17468208,98.79237336,4886,4.3,783,High,Everyone
Isaan Folk Dance Night of Arts in Khon Kaen,Arts,"Explore Thai creativity at the Isaan Folk Dance Night of Arts in Khon Kaen, a vibrant showcase of traditional and contemporary arts in Khon Kaen.",2/17/2025 2:21,6,Khon Kaen,Thailand,14.67814888,98.51296106,1367,4.1,136,High,Expats
Silk Spirit Ceremony of Arts in Khon Kaen,Arts,"Explore Thai creativity at the Silk Spirit Ceremony of Arts in Khon Kaen, a vibrant showcase of traditional and contemporary arts in Khon Kaen.",3/7/2025 12:06,1,Khon Kaen,Thailand,16.93214403,96.85820787,3842,4.8,691,Medium,Expats
Rice Folk Dance Night of Arts in Khon Kaen,Arts,"Explore Thai creativity at the Rice Folk Dance Night of Arts in Khon Kaen, a vibrant showcase of traditional and contemporary arts in Khon Kaen.",1/9/2025 2:32,5,Khon Kaen,Thailand,7.117415567,102.2196605,3676,4.3,598,Medium,Nomads
Silk Spirit Ceremony of Food in Khon Kaen,Food,"Experience the taste of Thailand at the Silk Spirit Ceremony of Food in Khon Kaen, featuring iconic dishes and culinary traditions from Khon Kaen.",2/13/2025 2:08,5,Khon Kaen,Thailand,19.04215156,102.0107651,3486,4.2,240,Low,Nomads
Silk Folk Dance Night of Food in Khon Kaen,Food,"Experience the taste of Thailand at the Silk Folk Dance Night of Food in Khon Kaen, featuring iconic dishes and culinary traditions from Khon Kaen.",1/30/2025 18:09,5,Khon Kaen,Thailand,16.4303893,103.3065553,1416,4.7,505,High,Expats
Isaan Spirit Ceremony of Food in Khon Kaen,Food,"Experience the taste of Thailand at the Isaan Spirit Ceremony of Food in Khon Kaen, featuring iconic dishes and culinary traditions from Khon Kaen.",3/1/2025 5:40,6,Khon Kaen,Thailand,19.87286231,101.8062498,2975,5.0,818,Medium,Nomads
Rice Spirit Ceremony of Food in Khon Kaen,Food,"Experience the taste of Thailand at the Rice Spirit Ceremony of Food in Khon Kaen, featuring iconic dishes and culinary traditions from Khon Kaen.",1/12/2025 10:52,2,Khon Kaen,Thailand,16.5839623,99.7239104,1423,4.8,935,Low,Locals
Knowledge & Culture Fair in Khon Kaen,Education,"Engage in dialogue and discovery at the Knowledge & Culture Fair in Khon Kaen, an inspiring event promoting lifelong learning in Khon Kaen.",1/14/2025 21:13,1,Khon Kaen,Thailand,15.32178191,95.23618065,1305,3.8,383,Medium,Expats
Future Skills Festival in Khon Kaen,Education,"Engage in dialogue and discovery at the Future Skills Festival in Khon Kaen, an inspiring event promoting lifelong learning in Khon Kaen.",3/7/2025 13:01,2,Khon Kaen,Thailand,7.396479614,103.3674712,2924,3.7,750,Free,Expats
Lifelong Learning Day in Khon Kaen,Education,"Engage in dialogue and discovery at the Lifelong Learning Day in Khon Kaen, an inspiring event promoting lifelong learning in Khon Kaen.",3/12/2025 6:14,3,Khon Kaen,Thailand,16.01104127,100.076025,2926,4.4,793,Low,Everyone
Discover Thailand Tourism Fair in Khon Kaen,Travel,"Meet fellow travelers and discover new destinations at the Discover Thailand Tourism Fair in Khon Kaen, spotlighting adventure and exploration in Khon Kaen.",1/11/2025 11:22,4,Khon Kaen,Thailand,10.72420406,100.6783269,2044,3.9,944,Low,Nomads
Nomad Life Expo in Khon Kaen,Travel,"Meet fellow travelers and discover new destinations at the Nomad Life Expo in Khon Kaen, spotlighting adventure and exploration in Khon Kaen.",2/3/2025 10:04,2,Khon Kaen,Thailand,10.55395846,95.55777126,3887,3.3,441,High,Everyone
Isaan Sound Celebration in Chonburi,Music,"Enjoy live performances and local rhythms at the Isaan Sound Celebration in Chonburi, celebrating Thai music culture in Chonburi.",2/13/2025 7:02,4,Chonburi,Thailand,12.16065826,101.9127082,4882,3.3,302,Low,Expats
Cultural Harmony Music Fest in Chonburi,Music,"Enjoy live performances and local rhythms at the Cultural Harmony Music Fest in Chonburi, celebrating Thai music culture in Chonburi.",2/16/2025 11:39,4,Chonburi,Thailand,8.819101151,104.7910327,450,4.2,853,Medium,Everyone
Folk Rhythms Thailand in Chonburi,Music,"Enjoy live performances and local rhythms at the Folk Rhythms Thailand in Chonburi, celebrating Thai music culture in Chonburi.",1/25/2025 14:10,5,Chonburi,Thailand,12.11481216,96.18715515,4053,5.0,693,Free,Expats
Southern Beats Showcase in Chonburi,Music,"Enjoy live performances and local rhythms at the Southern Beats Showcase in Chonburi, celebrating Thai music culture in Chonburi.",2/22/2025 22:22,3,Chonburi,Thailand,13.92570571,96.09531232,60,3.2,276,Medium,Nomads
Thai Ceremony of Sports in Chonburi,Sports,"Compete or cheer at the Thai Ceremony of Sports in Chonburi, an action-packed sports celebration highlighting strength and spirit in Chonburi.",1/21/2025 8:06,6,Chonburi,Thailand,11.15919719,97.60826986,3222,4.6,20,Free,Nomads
Coastal Race Weekend in Chonburi,Sports,"Experience competitive spirit and high energy at the Coastal Race Weekend in Chonburi, a celebration of movement and sports in Chonburi.",2/12/2025 19:49,6,Chonburi,Thailand,6.014055208,99.04821686,3660,3.3,488,Medium,Locals
Cultural Ceremony of Sports in Chonburi,Sports,"Compete or cheer at the Cultural Ceremony of Sports in Chonburi, an action-packed sports celebration highlighting strength and spirit in Chonburi.",1/24/2025 13:29,6,Chonburi,Thailand,15.53849695,102.6269715,3955,5.0,643,Medium,Nomads
TechSphere Bangkok in Chonburi,Technology,"Join leading tech minds and innovators at the TechSphere Bangkok in Chonburi, where the future of technology unfolds in Chonburi.",2/9/2025 5:26,3,Chonburi,Thailand,11.83028963,97.36900048,2600,4.0,412,Low,Everyone
Bangkok AI Summit by AIS in Chonburi,Technology,"Join leading tech minds and innovators at the Bangkok AI Summit by AIS in Chonburi, where the future of technology unfolds in Chonburi.",1/29/2025 19:59,2,Chonburi,Thailand,14.6273031,98.86576172,1840,3.0,907,Medium,Expats
FutureCode Conference in Chonburi,Technology,"Join leading tech minds and innovators at the FutureCode Conference in Chonburi, where the future of technology unfolds in Chonburi.",2/7/2025 15:19,1,Chonburi,Thailand,8.387776404,98.12323488,4957,4.3,989,Low,Expats
Digital Defense Forum in Chonburi,Technology,"Join leading tech minds and innovators at the Digital Defense Forum in Chonburi, where the future of technology unfolds in Chonburi.",3/5/2025 14:18,6,Chonburi,Thailand,17.95263222,102.3027155,2734,5.0,488,Medium,Locals
SmartCity Innovation Fair in Chonburi,Technology,"Join leading tech minds and innovators at the SmartCity Innovation Fair in Chonburi, where the future of technology unfolds in Chonburi.",1/26/2025 14:37,3,Chonburi,Thailand,12.11433673,103.9714488,1376,4.4,403,Medium,Locals
Traditional Festival of Arts in Chonburi,Arts,"Explore Thai creativity at the Traditional Festival of Arts in Chonburi, a vibrant showcase of traditional and contemporary arts in Chonburi.",3/4/2025 5:53,5,Chonburi,Thailand,7.919669376,97.37923629,874,3.3,55,High,Everyone
Traditional Cultural Showcase of Arts in Chonburi,Arts,"Explore Thai creativity at the Traditional Cultural Showcase of Arts in Chonburi, a vibrant showcase of traditional and contemporary arts in Chonburi.",2/20/2025 21:21,6,Chonburi,Thailand,18.49845615,97.17942007,3019,3.3,272,High,Locals
Sacred Festival of Arts in Chonburi,Arts,"Explore Thai creativity at the Sacred Festival of Arts in Chonburi, a vibrant showcase of traditional and contemporary arts in Chonburi.",1/8/2025 3:42,3,Chonburi,Thailand,19.76070548,95.46213902,1261,3.8,1,Free,Locals
Thai Ceremony of Food in Chonburi,Food,"Experience the taste of Thailand at the Thai Ceremony of Food in Chonburi, featuring iconic dishes and culinary traditions from Chonburi.",1/29/2025 9:51,3,Chonburi,Thailand,9.261757342,104.156191,2893,3.5,144,High,Everyone
Cultural Ceremony of Food in Chonburi,Food,"Experience the taste of Thailand at the Cultural Ceremony of Food in Chonburi, featuring iconic dishes and culinary traditions from Chonburi.",1/10/2025 1:02,5,Chonburi,Thailand,16.39394746,100.2837614,621,4.4,680,High,Everyone
Sacred Cultural Showcase of Food in Chonburi,Food,"Experience the taste of Thailand at the Sacred Cultural Showcase of Food in Chonburi, featuring iconic dishes and culinary traditions from Chonburi.",1/28/2025 4:53,6,Chonburi,Thailand,15.02702055,98.54310296,3471,3.6,731,Low,Expats
Traditional Cultural Showcase of Food in Chonburi,Food,"Experience the taste of Thailand at the Traditional Cultural Showcase of Food in Chonburi, featuring iconic dishes and culinary traditions from Chonburi.",3/5/2025 11:35,4,Chonburi,Thailand,16.87939294,100.8417759,3110,4.6,986,Low,Nomads
Community Wisdom Expo in Chonburi,Education,"Engage in dialogue and discovery at the Community Wisdom Expo in Chonburi, an inspiring event promoting lifelong learning in Chonburi.",2/26/2025 6:12,6,Chonburi,Thailand,12.09839675,100.8625647,4376,3.7,165,Medium,Expats
Lifelong Learning Day in Chonburi,Education,"Engage in dialogue and discovery at the Lifelong Learning Day in Chonburi, an inspiring event promoting lifelong learning in Chonburi.",2/22/2025 21:19,3,Chonburi,Thailand,17.79109438,101.697536,3875,4.2,458,Low,Expats
Thailand Culture & Trails Forum in Chonburi,Travel,"Meet fellow travelers and discover new destinations at the Thailand Culture & Trails Forum in Chonburi, spotlighting adventure and exploration in Chonburi.",1/14/2025 11:09,1,Chonburi,Thailand,14.76836956,99.36463189,1168,4.5,545,Medium,Locals
Asia Travel Leaders Forum in Chonburi,Travel,"Meet fellow travelers and discover new destinations at the Asia Travel Leaders Forum in Chonburi, spotlighting adventure and exploration in Chonburi.",1/2/2025 17:31,5,Chonburi,Thailand,5.146335092,96.89862594,1866,3.8,209,Low,Expats
Thai Islands Explorer Fest in Chonburi,Travel,"Meet fellow travelers and discover new destinations at the Thai Islands Explorer Fest in Chonburi, spotlighting adventure and exploration in Chonburi.",2/28/2025 4:52,1,Chonburi,Thailand,13.7353386,96.09783141,2102,3.6,300,Medium,Everyone
Explore Asia Travel Summit in Chonburi,Travel,"Meet fellow travelers and discover new destinations at the Explore Asia Travel Summit in Chonburi, spotlighting adventure and exploration in Chonburi.",3/16/2025 14:41,6,Chonburi,Thailand,12.5726594,96.16169582,3235,5.0,242,Free,Locals
Cultural Harmony Music Fest in Samut Prakan,Music,"Enjoy live performances and local rhythms at the Cultural Harmony Music Fest in Samut Prakan, celebrating Thai music culture in Samut Prakan.",3/12/2025 23:15,5,Samut Prakan,Thailand,19.06693932,102.0219427,3068,3.3,915,Medium,Everyone
Folk Rhythms Thailand in Samut Prakan,Music,"Enjoy live performances and local rhythms at the Folk Rhythms Thailand in Samut Prakan, celebrating Thai music culture in Samut Prakan.",2/10/2025 13:30,4,Samut Prakan,Thailand,7.006835011,102.458568,2940,3.8,603,Low,Nomads
Songkran Street Music Fest in Samut Prakan,Music,"Enjoy live performances and local rhythms at the Songkran Street Music Fest in Samut Prakan, celebrating Thai music culture in Samut Prakan.",1/3/2025 14:22,2,Samut Prakan,Thailand,5.895446761,101.1008573,1839,3.5,553,Low,Nomads
River Vibes Live in Samut Prakan,Music,"Enjoy live performances and local rhythms at the River Vibes Live in Samut Prakan, celebrating Thai music culture in Samut Prakan.",1/18/2025 16:02,4,Samut Prakan,Thailand,5.519919914,96.89134344,4104,3.6,199,Free,Nomads
Lantern Melody Night in Samut Prakan,Music,"Enjoy live performances and local rhythms at the Lantern Melody Night in Samut Prakan, celebrating Thai music culture in Samut Prakan.",2/4/2025 7:48,1,Samut Prakan,Thailand,11.73244702,95.57148975,3541,3.4,961,Free,Everyone
Ramayana Heritage Fair of Sports in Samut Prakan,Sports,"Compete or cheer at the Ramayana Heritage Fair of Sports in Samut Prakan, an action-packed sports celebration highlighting strength and spirit in Samut Prakan.",2/5/2025 21:35,1,Samut Prakan,Thailand,11.76631814,98.90179865,3863,3.5,144,Medium,Nomads
Bangkok Heritage Fair of Sports in Samut Prakan,Sports,"Compete or cheer at the Bangkok Heritage Fair of Sports in Samut Prakan, an action-packed sports celebration highlighting strength and spirit in Samut Prakan.",1/23/2025 21:24,1,Samut Prakan,Thailand,19.81599789,102.0762027,627,4.7,387,Medium,Nomads
Bangkok Ayutthaya Showcase of Sports in Samut Prakan,Sports,"Compete or cheer at the Bangkok Ayutthaya Showcase of Sports in Samut Prakan, an action-packed sports celebration highlighting strength and spirit in Samut Prakan.",3/15/2025 12:33,4,Samut Prakan,Thailand,14.83297265,95.33141557,4555,3.3,406,Medium,Expats
TechSphere Bangkok in Samut Prakan,Technology,"Join leading tech minds and innovators at the TechSphere Bangkok in Samut Prakan, where the future of technology unfolds in Samut Prakan.",3/12/2025 0:51,5,Samut Prakan,Thailand,8.805888437,95.43460085,4368,3.4,342,Medium,Everyone
NextGen Tech Expo in Samut Prakan,Technology,"Join leading tech minds and innovators at the NextGen Tech Expo in Samut Prakan, where the future of technology unfolds in Samut Prakan.",3/1/2025 7:52,5,Samut Prakan,Thailand,15.18912528,99.66002865,287,3.4,556,High,Everyone
NextTech Southeast Asia in Samut Prakan,Technology,"Join leading tech minds and innovators at the NextTech Southeast Asia in Samut Prakan, where the future of technology unfolds in Samut Prakan.",2/14/2025 3:08,6,Samut Prakan,Thailand,15.17104201,99.43390143,4646,3.1,195,Free,Expats
Sukhothai Heritage Fair of Arts in Samut Prakan,Arts,"Explore Thai creativity at the Sukhothai Heritage Fair of Arts in Samut Prakan, a vibrant showcase of traditional and contemporary arts in Samut Prakan.",1/31/2025 7:42,6,Samut Prakan,Thailand,13.7051836,98.52923508,4693,3.2,121,Low,Everyone
