Event Name,Event Type,Event Description,Date & Time,Duration (hrs),City,Country,Latitude,Longitude,Attendees,Average Rating,Review Count,Cost,Target Audience
Cultural Exchange & Nomad Networking in Hat Yai,Travel,Cultural Exchange & Nomad Networking in Hat Yai is your gateway to discovering hidden gems and breathtaking destinations.,2025-01-01 06:53:34,4,Hat Yai,Thailand,11.71505920843249,98.92877682461047,4147,4.0,668,Free,Expats
Backpacking & Travel Stories in Hat Yai,Travel,"Join fellow explorers at Backpacking & Travel Stories in Hat Yai, a gathering of wanderers and adventure seekers.",2025-03-04 19:30:49,6,Hat Yai,Thailand,16.133578385409116,103.48085910034274,374,3.7,736,High,Everyone
Motorbike Road Trip Through Hat Yai,Travel,Backpacking & Travel Stories in Hat Yai is your gateway to discovering hidden gems and breathtaking destinations.,2025-02-26 01:25:44,6,Hat Yai,Thailand,6.219472272939133,96.18288025031535,708,3.1,659,Free,Nomads
Waterfalls & Jungle Trekking in Hat Yai,Travel,"Get inspired at Cultural Exchange & Nomad Networking in Hat Yai, where travel enthusiasts share their stories and experiences.",2025-01-06 04:19:05,3,Hat Yai,Thailand,5.5379151771133674,103.94345411530087,3429,4.2,566,Free,Locals
Live Jazz Festival in Rayong,Music,"Live Jazz Festival in Rayong brings together music lovers for a night of indie, jazz, and electronic beats.",2025-02-04 13:39:46,1,Rayong,Thailand,11.425009297952645,96.00813410820562,2685,4.3,746,Free,Everyone
Electronic Dance Night in Rayong,Music,"Electronic Dance Night in Rayong brings together music lovers for a night of indie, jazz, and electronic beats.",2025-01-28 08:28:38,3,Rayong,Thailand,12.81610299124807,103.14160488730919,4947,3.5,129,Free,Nomads
Sunset Music Vibes in Rayong,Music,Experience the best of Live Jazz Festival in Rayong with top DJs and bands setting the vibe.,2025-02-13 07:55:15,2,Rayong,Thailand,15.614914860547534,104.06591526853549,867,5.0,38,Low,Expats
Indie Rock Fest in Rayong,Music,"Indie Rock Fest in Rayong brings together music lovers for a night of indie, jazz, and electronic beats.",2025-03-11 16:37:11,6,Rayong,Thailand,12.068186279450995,104.61154344993832,1036,3.0,565,Low,Everyone
Acoustic Music Gathering in Rayong,Music,"Get ready to dance the night away at Indie Rock Fest in Rayong, featuring amazing artists and a lively crowd.",2025-01-06 07:13:27,4,Rayong,Thailand,17.112445647210265,100.77080302372633,2238,4.7,578,Low,Locals
Muay Thai Championship in Rayong,Sports,"Get active and meet fellow athletes at Muay Thai Championship in Rayong, perfect for beginners and pros alike.",2025-03-05 17:49:33,5,Rayong,Thailand,6.225409062867582,99.1871721687753,3468,3.8,4,High,Locals
Marathon Challenge in Rayong,Sports,Beach Volleyball Tournament in Rayong is your chance to experience the thrill of competition and sportsmanship.,2025-03-11 20:40:38,3,Rayong,Thailand,8.8161653915721,102.11257342463699,1690,3.7,39,Free,Locals
Cycling Race through Rayong,Sports,Join us at Beach Volleyball Tournament in Rayong and test your fitness in a friendly and challenging environment.,2025-01-16 18:56:35,5,Rayong,Thailand,18.525450387482415,99.78141057434273,515,4.9,571,Free,Nomads
Yoga & Wellness Retreat in Rayong,Sports,"Compete or cheer at Beach Volleyball Tournament in Rayong, an action-packed event for sports enthusiasts.",2025-01-13 03:32:55,2,Rayong,Thailand,16.148729390284252,99.15229963577842,4209,3.1,191,High,Everyone
Startup Pitch Night in Rayong,Technology,"Startup Pitch Night in Rayong is the place to learn, network, and explore groundbreaking tech solutions.",2025-03-10 16:49:23,4,Rayong,Thailand,14.728437434884592,100.36914361261358,3446,3.3,923,Free,Locals
Cybersecurity Conference in Rayong,Technology,"Dive into the latest innovations at Cybersecurity Conference in Rayong, where tech meets creativity.",2025-03-06 18:57:37,5,Rayong,Thailand,6.370845094880133,99.29369791431218,1597,4.5,93,Low,Expats
AI & Blockchain Summit in Rayong,Technology,Startup Pitch Night in Rayong is the ultimate event for aspiring developers and startup founders.,2025-02-01 20:33:30,3,Rayong,Thailand,17.892329823884516,102.21330317326054,610,3.9,271,Medium,Expats
Data Science Hackathon in Rayong,Technology,"Join industry experts at Data Science Hackathon in Rayong to discuss the future of AI, blockchain, and more.",2025-01-03 11:29:39,1,Rayong,Thailand,12.812065214083635,98.84960877305946,3471,3.8,975,Free,Expats
Photography & Film Showcase in Rayong,Arts,Discover inspiring artworks and meet talented creators at Theatre & Performing Arts Festival in Rayong.,2025-03-06 09:13:34,5,Rayong,Thailand,18.02437469131747,95.0030801597934,1673,3.7,856,Low,Locals
Painting & Sculpture Workshop in Rayong,Arts,"Immerse yourself in creativity at Traditional Thai Dance Performance in Rayong, showcasing stunning visual and performing arts.",2025-01-20 12:57:39,5,Rayong,Thailand,13.245465374406235,98.93434300690488,3879,3.4,959,Low,Everyone
Gourmet Tasting Event in Rayong,Food,"Foodies, don’t miss Gourmet Tasting Event in Rayong, the ultimate festival for street food and gourmet treats.",2025-01-05 21:18:50,3,Rayong,Thailand,5.368168515523236,104.63771969529337,2878,4.0,280,High,Everyone
Street Food Market in Rayong,Food,Street Food Market in Rayong brings together top chefs and food vendors for a taste experience like no other.,2025-01-24 04:22:47,5,Rayong,Thailand,8.396631922283522,96.5292364975798,4201,3.6,727,Low,Nomads
Vegan Cooking Class in Rayong,Food,"Indulge in the best flavors at Gourmet Tasting Event in Rayong, where food lovers gather to feast.",2025-01-27 15:50:19,4,Rayong,Thailand,13.18018717053899,101.47046126759889,2818,4.5,55,Free,Expats
International Food Festival in Rayong,Food,"Foodies, don’t miss Gourmet Tasting Event in Rayong, the ultimate festival for street food and gourmet treats.",2025-02-16 02:14:16,3,Rayong,Thailand,6.148563089297345,100.1641155717591,2054,4.8,28,Medium,Nomads
Mindfulness & Meditation Retreat in Rayong,Education,"Unlock new possibilities at Mindfulness & Meditation Retreat in Rayong, an event tailored for lifelong learners.",2025-03-09 18:25:41,4,Rayong,Thailand,16.698493696774865,102.21664728780856,2131,3.7,927,Free,Everyone
Public Speaking Bootcamp in Rayong,Education,Financial Literacy Workshop in Rayong offers workshops and talks on essential skills for personal and professional growth.,2025-02-21 03:35:39,4,Rayong,Thailand,10.48574120226215,98.18424068847675,1762,3.1,634,High,Everyone
Thai Language & Cultural Learning in Rayong,Education,Mindfulness & Meditation Retreat in Rayong offers workshops and talks on essential skills for personal and professional growth.,2025-01-24 02:52:13,5,Rayong,Thailand,15.210078250095584,97.83276096353639,2958,3.4,196,High,Nomads
Freelancing & Remote Work Seminar in Rayong,Education,Join experts at Freelancing & Remote Work Seminar in Rayong for insightful discussions and hands-on learning experiences.,2025-01-12 19:20:41,5,Rayong,Thailand,15.097422486628588,97.46108067256621,2195,4.7,609,Medium,Nomads
Waterfalls & Jungle Trekking in Rayong,Travel,"Waterfalls & Jungle Trekking in Rayong is all about new adventures, cultural discoveries, and unforgettable journeys.",2025-02-04 20:01:29,3,Rayong,Thailand,6.756716178669995,99.8236230349441,1397,4.8,247,Medium,Expats
Cultural Exchange & Nomad Networking in Rayong,Travel,"Step into a world of exploration at Motorbike Road Trip Through Rayong, designed for those who love to roam.",2025-03-06 20:57:01,6,Rayong,Thailand,5.33557445298954,97.03470007177911,1346,3.3,241,Low,Expats
Live Jazz Festival in Kanchanaburi,Music,"Live Jazz Festival in Kanchanaburi brings together music lovers for a night of indie, jazz, and electronic beats.",2025-02-22 02:22:01,4,Kanchanaburi,Thailand,18.021201270629213,96.31699968211748,1124,3.8,598,Medium,Locals
Acoustic Music Gathering in Kanchanaburi,Music,Experience the best of Acoustic Music Gathering in Kanchanaburi with top DJs and bands setting the vibe.,2025-01-13 16:22:10,4,Kanchanaburi,Thailand,10.013777979117043,102.21793904745495,1178,3.7,449,Medium,Expats
Beach Volleyball Tournament in Kanchanaburi,Sports,Beach Volleyball Tournament in Kanchanaburi is your chance to experience the thrill of competition and sportsmanship.,2025-01-23 09:41:52,3,Kanchanaburi,Thailand,6.48258564834879,95.91390558920975,493,4.3,618,Free,Nomads
Cycling Race through Kanchanaburi,Sports,"Get active and meet fellow athletes at Cycling Race through Kanchanaburi, perfect for beginners and pros alike.",2025-03-03 02:55:24,6,Kanchanaburi,Thailand,14.783846622651014,96.46629701440517,4768,4.2,986,Low,Everyone
Muay Thai Championship in Kanchanaburi,Sports,Marathon Challenge in Kanchanaburi is your chance to experience the thrill of competition and sportsmanship.,2025-02-28 20:20:04,4,Kanchanaburi,Thailand,14.63185724723053,104.07246644028152,3251,3.4,791,Free,Nomads
Yoga & Wellness Retreat in Kanchanaburi,Sports,Join us at Cycling Race through Kanchanaburi and test your fitness in a friendly and challenging environment.,2025-03-08 03:24:25,1,Kanchanaburi,Thailand,5.672730923833681,99.61335228573813,3443,3.0,814,Low,Locals
Web Development Workshop in Kanchanaburi,Technology,"Dive into the latest innovations at Web Development Workshop in Kanchanaburi, where tech meets creativity.",2025-02-07 09:49:03,6,Kanchanaburi,Thailand,14.044926175967241,102.8397790884105,4560,3.0,476,Low,Locals
Data Science Hackathon in Kanchanaburi,Technology,"Join industry experts at AI & Blockchain Summit in Kanchanaburi to discuss the future of AI, blockchain, and more.",2025-01-30 09:13:45,6,Kanchanaburi,Thailand,16.284121208332586,101.72228847440263,1161,3.1,225,Free,Everyone
Cybersecurity Conference in Kanchanaburi,Technology,AI & Blockchain Summit in Kanchanaburi is the ultimate event for aspiring developers and startup founders.,2025-02-26 13:19:21,5,Kanchanaburi,Thailand,8.878259504036002,100.46091174718208,914,4.8,267,Low,Nomads
Traditional Thai Dance Performance in Kanchanaburi,Arts,"Immerse yourself in creativity at Theatre & Performing Arts Festival in Kanchanaburi, showcasing stunning visual and performing arts.",2025-02-13 17:14:21,5,Kanchanaburi,Thailand,15.484039672967194,99.37485266336063,866,4.4,829,High,Nomads
Thai Dessert & Tea Tasting in Kanchanaburi,Food,"Satisfy your cravings at Thai Dessert & Tea Tasting in Kanchanaburi, featuring a variety of delicious cuisines.",2025-02-15 18:40:34,4,Kanchanaburi,Thailand,17.115379836058743,95.81329068616034,2467,3.0,153,Free,Everyone
Vegan Cooking Class in Kanchanaburi,Food,"Foodies, don’t miss Vegan Cooking Class in Kanchanaburi, the ultimate festival for street food and gourmet treats.",2025-03-11 02:46:27,5,Kanchanaburi,Thailand,8.962113147713001,95.60751112479247,3239,4.9,697,Medium,Everyone
Gourmet Tasting Event in Kanchanaburi,Food,"Join us for Gourmet Tasting Event in Kanchanaburi, where you'll discover new dishes and culinary delights.",2025-01-25 04:26:04,5,Kanchanaburi,Thailand,7.98302161872461,98.51173702768006,2932,3.4,734,Medium,Nomads
Freelancing & Remote Work Seminar in Kanchanaburi,Education,"Boost your expertise at Freelancing & Remote Work Seminar in Kanchanaburi, where knowledge meets opportunity.",2025-03-08 20:55:43,2,Kanchanaburi,Thailand,14.256680259051377,95.43477593036775,1393,4.0,492,Free,Everyone
Public Speaking Bootcamp in Kanchanaburi,Education,"Unlock new possibilities at Thai Language & Cultural Learning in Kanchanaburi, an event tailored for lifelong learners.",2025-01-06 08:03:58,2,Kanchanaburi,Thailand,14.229954954968697,96.89812677674676,4294,3.5,482,Medium,Expats
Mindfulness & Meditation Retreat in Kanchanaburi,Education,Thai Language & Cultural Learning in Kanchanaburi offers workshops and talks on essential skills for personal and professional growth.,2025-02-28 11:25:59,4,Kanchanaburi,Thailand,16.602829776529745,103.62895649177558,4940,4.8,964,High,Nomads
Island Hopping Adventure from Kanchanaburi,Travel,"Step into a world of exploration at Island Hopping Adventure from Kanchanaburi, designed for those who love to roam.",2025-01-15 18:46:55,6,Kanchanaburi,Thailand,18.734806824102584,97.99877918424826,4287,3.8,258,High,Expats
Motorbike Road Trip Through Kanchanaburi,Travel,"Get inspired at Waterfalls & Jungle Trekking in Kanchanaburi, where travel enthusiasts share their stories and experiences.",2025-02-13 16:53:21,4,Kanchanaburi,Thailand,5.481218562982862,101.9117491998215,2232,3.3,396,High,Locals
Backpacking & Travel Stories in Kanchanaburi,Travel,"Step into a world of exploration at Motorbike Road Trip Through Kanchanaburi, designed for those who love to roam.",2025-01-03 12:08:35,6,Kanchanaburi,Thailand,10.476368624518944,97.5536146113294,1424,4.3,742,Low,Locals
Indie Rock Fest in Khon Kaen,Music,Experience the best of Sunset Music Vibes in Khon Kaen with top DJs and bands setting the vibe.,2025-03-02 03:02:06,2,Khon Kaen,Thailand,17.04897198133939,96.39376016404478,3430,3.1,191,Medium,Nomads
Cycling Race through Khon Kaen,Sports,Join us at Cycling Race through Khon Kaen and test your fitness in a friendly and challenging environment.,2025-01-03 03:09:56,3,Khon Kaen,Thailand,16.47114763019566,98.86655228916409,4243,3.7,267,Medium,Locals
Marathon Challenge in Khon Kaen,Sports,Join us at Beach Volleyball Tournament in Khon Kaen and test your fitness in a friendly and challenging environment.,2025-02-22 10:03:57,2,Khon Kaen,Thailand,10.001297369636477,100.79747959041306,4652,3.6,928,High,Expats
Muay Thai Championship in Khon Kaen,Sports,Muay Thai Championship in Khon Kaen is your chance to experience the thrill of competition and sportsmanship.,2025-01-23 02:47:42,4,Khon Kaen,Thailand,8.81285145714173,102.95675390648032,347,3.5,280,Low,Everyone
Yoga & Wellness Retreat in Khon Kaen,Sports,Cycling Race through Khon Kaen is your chance to experience the thrill of competition and sportsmanship.,2025-01-09 05:48:45,4,Khon Kaen,Thailand,7.047768214510702,103.3354497578754,1111,4.9,702,Medium,Everyone
Data Science Hackathon in Khon Kaen,Technology,Data Science Hackathon in Khon Kaen is the ultimate event for aspiring developers and startup founders.,2025-03-07 10:28:33,1,Khon Kaen,Thailand,18.50320630134903,103.82092937263778,3779,3.4,707,Medium,Nomads
Street Art & Graffiti Fest in Khon Kaen,Arts,"Let your artistic side shine at Street Art & Graffiti Fest in Khon Kaen, where imagination knows no bounds.",2025-02-09 10:19:32,3,Khon Kaen,Thailand,13.174682078403391,98.7923733618304,4886,4.3,783,High,Everyone
Traditional Thai Dance Performance in Khon Kaen,Arts,"Immerse yourself in creativity at Traditional Thai Dance Performance in Khon Kaen, showcasing stunning visual and performing arts.",2025-02-17 02:21:31,6,Khon Kaen,Thailand,14.678148878786779,98.51296106025842,1367,4.1,136,High,Expats
Photography & Film Showcase in Khon Kaen,Arts,"Immerse yourself in creativity at Photography & Film Showcase in Khon Kaen, showcasing stunning visual and performing arts.",2025-03-07 12:06:36,1,Khon Kaen,Thailand,16.93214403244444,96.85820787233652,3842,4.8,691,Medium,Expats
Theatre & Performing Arts Festival in Khon Kaen,Arts,Discover inspiring artworks and meet talented creators at Theatre & Performing Arts Festival in Khon Kaen.,2025-01-09 02:32:46,5,Khon Kaen,Thailand,7.117415566823814,102.21966049426422,3676,4.3,598,Medium,Nomads
Street Food Market in Khon Kaen,Food,"Indulge in the best flavors at Street Food Market in Khon Kaen, where food lovers gather to feast.",2025-02-13 02:08:24,5,Khon Kaen,Thailand,19.04215156181489,102.01076507753876,3486,4.2,240,Low,Nomads
Thai Dessert & Tea Tasting in Khon Kaen,Food,Thai Dessert & Tea Tasting in Khon Kaen brings together top chefs and food vendors for a taste experience like no other.,2025-01-30 18:09:09,5,Khon Kaen,Thailand,16.430389301753927,103.30655534552027,1416,4.7,505,High,Expats
Vegan Cooking Class in Khon Kaen,Food,"Foodies, don’t miss Thai Dessert & Tea Tasting in Khon Kaen, the ultimate festival for street food and gourmet treats.",2025-03-01 05:40:42,6,Khon Kaen,Thailand,19.87286230827393,101.80624983016062,2975,5.0,818,Medium,Nomads
Gourmet Tasting Event in Khon Kaen,Food,International Food Festival in Khon Kaen brings together top chefs and food vendors for a taste experience like no other.,2025-01-12 10:52:02,2,Khon Kaen,Thailand,16.58396230091961,99.72391039902662,1423,4.8,935,Low,Locals
Freelancing & Remote Work Seminar in Khon Kaen,Education,"Boost your expertise at Financial Literacy Workshop in Khon Kaen, where knowledge meets opportunity.",2025-01-14 21:13:10,1,Khon Kaen,Thailand,15.321781911112954,95.23618064917532,1305,3.8,383,Medium,Expats
Public Speaking Bootcamp in Khon Kaen,Education,"Unlock new possibilities at Public Speaking Bootcamp in Khon Kaen, an event tailored for lifelong learners.",2025-03-07 13:01:09,2,Khon Kaen,Thailand,7.396479613994486,103.36747117359702,2924,3.7,750,Free,Expats
Thai Language & Cultural Learning in Khon Kaen,Education,Financial Literacy Workshop in Khon Kaen offers workshops and talks on essential skills for personal and professional growth.,2025-03-12 06:14:11,3,Khon Kaen,Thailand,16.011041271268965,100.07602501438753,2926,4.4,793,Low,Everyone
Waterfalls & Jungle Trekking in Khon Kaen,Travel,"Step into a world of exploration at Motorbike Road Trip Through Khon Kaen, designed for those who love to roam.",2025-01-11 11:22:23,4,Khon Kaen,Thailand,10.724204060732989,100.67832693102407,2044,3.9,944,Low,Nomads
Backpacking & Travel Stories in Khon Kaen,Travel,"Island Hopping Adventure from Khon Kaen is all about new adventures, cultural discoveries, and unforgettable journeys.",2025-02-03 10:04:37,2,Khon Kaen,Thailand,10.55395845613236,95.55777125817846,3887,3.3,441,High,Everyone
Indie Rock Fest in Chonburi,Music,"Join us for Indie Rock Fest in Chonburi, where you'll enjoy an evening of live music and unforgettable performances.",2025-02-13 07:02:10,4,Chonburi,Thailand,12.160658260891493,101.91270824051608,4882,3.3,302,Low,Expats
Sunset Music Vibes in Chonburi,Music,"Join us for Sunset Music Vibes in Chonburi, where you'll enjoy an evening of live music and unforgettable performances.",2025-02-16 11:39:43,4,Chonburi,Thailand,8.819101150518392,104.79103272205867,450,4.2,853,Medium,Everyone
Live Jazz Festival in Chonburi,Music,Experience the best of Electronic Dance Night in Chonburi with top DJs and bands setting the vibe.,2025-01-25 14:10:30,5,Chonburi,Thailand,12.114812161332626,96.18715515350686,4053,5.0,693,Free,Expats
Acoustic Music Gathering in Chonburi,Music,"Sunset Music Vibes in Chonburi brings together music lovers for a night of indie, jazz, and electronic beats.",2025-02-22 22:22:35,3,Chonburi,Thailand,13.925705713154409,96.09531231528982,60,3.2,276,Medium,Nomads
Beach Volleyball Tournament in Chonburi,Sports,Muay Thai Championship in Chonburi is set to bring an adrenaline rush with exciting games and activities.,2025-01-21 08:06:12,6,Chonburi,Thailand,11.159197194810826,97.6082698637492,3222,4.6,20,Free,Nomads
Cycling Race through Chonburi,Sports,Cycling Race through Chonburi is set to bring an adrenaline rush with exciting games and activities.,2025-02-12 19:49:00,6,Chonburi,Thailand,6.014055208410994,99.04821686064548,3660,3.3,488,Medium,Locals
Yoga & Wellness Retreat in Chonburi,Sports,Yoga & Wellness Retreat in Chonburi is set to bring an adrenaline rush with exciting games and activities.,2025-01-24 13:29:13,6,Chonburi,Thailand,15.538496953798012,102.62697149166183,3955,5.0,643,Medium,Nomads
Web Development Workshop in Chonburi,Technology,"Dive into the latest innovations at Web Development Workshop in Chonburi, where tech meets creativity.",2025-02-09 05:26:06,3,Chonburi,Thailand,11.83028963014917,97.3690004770718,2600,4.0,412,Low,Everyone
AI & Blockchain Summit in Chonburi,Technology,"AI & Blockchain Summit in Chonburi is the place to learn, network, and explore groundbreaking tech solutions.",2025-01-29 19:59:26,2,Chonburi,Thailand,14.627303104001685,98.86576171953453,1840,3.0,907,Medium,Expats
Startup Pitch Night in Chonburi,Technology,"Step into the world of tomorrow at Startup Pitch Night in Chonburi, a tech event designed for innovators.",2025-02-07 15:19:05,1,Chonburi,Thailand,8.387776404273193,98.1232348815352,4957,4.3,989,Low,Expats
Cybersecurity Conference in Chonburi,Technology,"Step into the world of tomorrow at Web Development Workshop in Chonburi, a tech event designed for innovators.",2025-03-05 14:18:21,6,Chonburi,Thailand,17.952632217047466,102.30271546412696,2734,5.0,488,Medium,Locals
Data Science Hackathon in Chonburi,Technology,Web Development Workshop in Chonburi is the ultimate event for aspiring developers and startup founders.,2025-01-26 14:37:32,3,Chonburi,Thailand,12.114336726961461,103.97144878138062,1376,4.4,403,Medium,Locals
Painting & Sculpture Workshop in Chonburi,Arts,"Immerse yourself in creativity at Painting & Sculpture Workshop in Chonburi, showcasing stunning visual and performing arts.",2025-03-04 05:53:21,5,Chonburi,Thailand,7.9196693755204635,97.37923629017764,874,3.3,55,High,Everyone
Theatre & Performing Arts Festival in Chonburi,Arts,"Immerse yourself in creativity at Traditional Thai Dance Performance in Chonburi, showcasing stunning visual and performing arts.",2025-02-20 21:21:13,6,Chonburi,Thailand,18.498456152819983,97.17942006874073,3019,3.3,272,High,Locals
Photography & Film Showcase in Chonburi,Arts,"Theatre & Performing Arts Festival in Chonburi is a must-visit for art lovers, featuring exhibitions, workshops, and live performances.",2025-01-08 03:42:30,3,Chonburi,Thailand,19.760705475575687,95.46213901682017,1261,3.8,1,Free,Locals
International Food Festival in Chonburi,Food,Gourmet Tasting Event in Chonburi brings together top chefs and food vendors for a taste experience like no other.,2025-01-29 09:51:54,3,Chonburi,Thailand,9.261757342004172,104.15619102143384,2893,3.5,144,High,Everyone
Vegan Cooking Class in Chonburi,Food,"Indulge in the best flavors at Vegan Cooking Class in Chonburi, where food lovers gather to feast.",2025-01-10 01:02:05,5,Chonburi,Thailand,16.393947455085332,100.28376135134135,621,4.4,680,High,Everyone
Street Food Market in Chonburi,Food,"Join us for Street Food Market in Chonburi, where you'll discover new dishes and culinary delights.",2025-01-28 04:53:43,6,Chonburi,Thailand,15.027020548144355,98.54310295967015,3471,3.6,731,Low,Expats
Thai Dessert & Tea Tasting in Chonburi,Food,"Satisfy your cravings at International Food Festival in Chonburi, featuring a variety of delicious cuisines.",2025-03-05 11:35:39,4,Chonburi,Thailand,16.879392937136835,100.84177590959544,3110,4.6,986,Low,Nomads
Public Speaking Bootcamp in Chonburi,Education,"Unlock new possibilities at Thai Language & Cultural Learning in Chonburi, an event tailored for lifelong learners.",2025-02-26 06:12:50,6,Chonburi,Thailand,12.098396748216917,100.86256467158998,4376,3.7,165,Medium,Expats
Freelancing & Remote Work Seminar in Chonburi,Education,"Unlock new possibilities at Mindfulness & Meditation Retreat in Chonburi, an event tailored for lifelong learners.",2025-02-22 21:19:44,3,Chonburi,Thailand,17.791094381264607,101.69753599596632,3875,4.2,458,Low,Expats
Backpacking & Travel Stories in Chonburi,Travel,"Join fellow explorers at Waterfalls & Jungle Trekking in Chonburi, a gathering of wanderers and adventure seekers.",2025-01-14 11:09:50,1,Chonburi,Thailand,14.768369564616421,99.36463189239203,1168,4.5,545,Medium,Locals
Cultural Exchange & Nomad Networking in Chonburi,Travel,"Cultural Exchange & Nomad Networking in Chonburi is all about new adventures, cultural discoveries, and unforgettable journeys.",2025-01-02 17:31:38,5,Chonburi,Thailand,5.146335092021578,96.89862594442077,1866,3.8,209,Low,Expats
Island Hopping Adventure from Chonburi,Travel,"Get inspired at Backpacking & Travel Stories in Chonburi, where travel enthusiasts share their stories and experiences.",2025-02-28 04:52:08,1,Chonburi,Thailand,13.735338597276913,96.09783141260422,2102,3.6,300,Medium,Everyone
Motorbike Road Trip Through Chonburi,Travel,"Step into a world of exploration at Cultural Exchange & Nomad Networking in Chonburi, designed for those who love to roam.",2025-03-16 14:41:52,6,Chonburi,Thailand,12.572659401854153,96.16169582035859,3235,5.0,242,Free,Locals
Sunset Music Vibes in Samut Prakan,Music,Experience the best of Sunset Music Vibes in Samut Prakan with top DJs and bands setting the vibe.,2025-03-12 23:15:00,5,Samut Prakan,Thailand,19.066939319400284,102.02194265249481,3068,3.3,915,Medium,Everyone
Indie Rock Fest in Samut Prakan,Music,"Celebrate your love for music at Indie Rock Fest in Samut Prakan, showcasing talented local and international musicians.",2025-02-10 13:30:15,4,Samut Prakan,Thailand,7.00683501084626,102.45856801061109,2940,3.8,603,Low,Nomads
Electronic Dance Night in Samut Prakan,Music,"Electronic Dance Night in Samut Prakan brings together music lovers for a night of indie, jazz, and electronic beats.",2025-01-03 14:22:23,2,Samut Prakan,Thailand,5.895446760993946,101.1008573369664,1839,3.5,553,Low,Nomads
Acoustic Music Gathering in Samut Prakan,Music,"Celebrate your love for music at Acoustic Music Gathering in Samut Prakan, showcasing talented local and international musicians.",2025-01-18 16:02:27,4,Samut Prakan,Thailand,5.519919913537091,96.89134344367525,4104,3.6,199,Free,Nomads
Live Jazz Festival in Samut Prakan,Music,Experience the best of Sunset Music Vibes in Samut Prakan with top DJs and bands setting the vibe.,2025-02-04 07:48:05,1,Samut Prakan,Thailand,11.73244702283923,95.57148974675471,3541,3.4,961,Free,Everyone
Beach Volleyball Tournament in Samut Prakan,Sports,Beach Volleyball Tournament in Samut Prakan is set to bring an adrenaline rush with exciting games and activities.,2025-02-05 21:35:09,1,Samut Prakan,Thailand,11.766318140124389,98.90179865035981,3863,3.5,144,Medium,Nomads
Cycling Race through Samut Prakan,Sports,"Get active and meet fellow athletes at Marathon Challenge in Samut Prakan, perfect for beginners and pros alike.",2025-01-23 21:24:51,1,Samut Prakan,Thailand,19.815997894992755,102.0762027205822,627,4.7,387,Medium,Nomads
Muay Thai Championship in Samut Prakan,Sports,Beach Volleyball Tournament in Samut Prakan is set to bring an adrenaline rush with exciting games and activities.,2025-03-15 12:33:46,4,Samut Prakan,Thailand,14.832972645461663,95.33141556784003,4555,3.3,406,Medium,Expats
Cybersecurity Conference in Samut Prakan,Technology,"Dive into the latest innovations at Data Science Hackathon in Samut Prakan, where tech meets creativity.",2025-03-12 00:51:12,5,Samut Prakan,Thailand,8.805888437334009,95.43460084742405,4368,3.4,342,Medium,Everyone
Startup Pitch Night in Samut Prakan,Technology,"Data Science Hackathon in Samut Prakan is the place to learn, network, and explore groundbreaking tech solutions.",2025-03-01 07:52:49,5,Samut Prakan,Thailand,15.18912528165775,99.66002864529737,287,3.4,556,High,Everyone
Web Development Workshop in Samut Prakan,Technology,Cybersecurity Conference in Samut Prakan is the ultimate event for aspiring developers and startup founders.,2025-02-14 03:08:09,6,Samut Prakan,Thailand,15.17104200743125,99.43390142697226,4646,3.1,195,Free,Expats
Painting & Sculpture Workshop in Samut Prakan,Arts,"Immerse yourself in creativity at Painting & Sculpture Workshop in Samut Prakan, showcasing stunning visual and performing arts.",2025-01-31 07:42:49,6,Samut Prakan,Thailand,13.705183604390157,98.52923508062241,4693,3.2,121,Low,Everyone
Theatre & Performing Arts Festival in Samut Prakan,Arts,"Painting & Sculpture Workshop in Samut Prakan is a must-visit for art lovers, featuring exhibitions, workshops, and live performances.",2025-01-22 01:12:27,1,Samut Prakan,Thailand,16.733360841868333,96.83681834997,1301,4.6,20,Free,Everyone
Traditional Thai Dance Performance in Samut Prakan,Arts,Experience the beauty of traditional and modern art at Painting & Sculpture Workshop in Samut Prakan.,2025-03-08 10:25:18,4,Samut Prakan,Thailand,17.54708028574209,97.89745747115009,2803,3.6,532,High,Locals
Street Art & Graffiti Fest in Samut Prakan,Arts,Experience the beauty of traditional and modern art at Traditional Thai Dance Performance in Samut Prakan.,2025-02-02 20:31:30,1,Samut Prakan,Thailand,6.069622098589855,100.55753972601357,1710,4.5,640,Low,Locals
Photography & Film Showcase in Samut Prakan,Arts,Discover inspiring artworks and meet talented creators at Photography & Film Showcase in Samut Prakan.,2025-01-22 20:42:50,4,Samut Prakan,Thailand,12.139281424672157,99.01797881744416,954,4.8,533,Free,Locals
Gourmet Tasting Event in Samut Prakan,Food,"Join us for International Food Festival in Samut Prakan, where you'll discover new dishes and culinary delights.",2025-01-13 17:17:37,4,Samut Prakan,Thailand,6.482632225729049,104.5191723603686,2262,4.3,691,High,Nomads
Thai Dessert & Tea Tasting in Samut Prakan,Food,"Join us for Thai Dessert & Tea Tasting in Samut Prakan, where you'll discover new dishes and culinary delights.",2025-01-22 02:45:08,4,Samut Prakan,Thailand,6.419883688919167,98.22693888784087,3325,5.0,293,Free,Expats
Street Food Market in Samut Prakan,Food,Street Food Market in Samut Prakan brings together top chefs and food vendors for a taste experience like no other.,2025-01-14 06:04:18,1,Samut Prakan,Thailand,5.053840919118363,99.28886157563372,3722,4.5,198,Free,Locals
